### Generated using RobotDashboard (v5.0.0 4-18) ###
### On Tuesday 10:59:52 @ 03/03/2020
### By ouss

[13]
#[Scene 13]#
#autostart=true
#safereturn=false
# *** ROBOT 3 ****
3;driveBezier;5225;600;5250;375;16;0
3;driveBezier;4825;850;5025;725;16;0
3;driveBezier;4700;1025;4750;950;16;0
3;driveBezier;4800;650;4750;850;16;0
3;driveBezier;4325;825;4550;750;16;0
3;driveBezier;4475;550;4400;700;16;0
3;driveBezier;4050;1000;4250;775;16;0
3;driveBezier;4225;550;4175;775;16;0
3;driveBezier;3700;1000;3950;775;16;0
3;driveBezier;4025;625;3850;825;16;0
3;driveBezier;3625;675;3825;650;16;0
3;driveBezier;3650;525;3625;600;16;0
3;driveBezier;3300;700;3475;625;16;0
3;driveBezier;3425;525;3350;625;16;0
3;driveBezier;2900;725;3150;625;16;0
3;driveBezier;3000;550;2950;650;16;0
3;driveBezier;2550;800;2775;675;16;0
3;driveBezier;2675;575;2600;700;16;0
3;driveBezier;2125;850;2400;725;16;0
3;driveBezier;2325;550;2225;700;16;0
3;driveBezier;1925;825;2125;700;16;0
3;driveBezier;1350;700;1625;775;16;0
3;driveBezier;650;675;1000;700;16;0
3;driveBezier;1050;1075;850;875;16;0
3;driveBezier;1200;1225;1125;1150;16;0
3;driveBezier;1800;1175;1500;1200;16;0
3;driveBezier;2000;1200;1900;1200;16;0
3;driveBezier;2100;1500;2050;1350;16;0
3;driveBezier;2300;1750;2200;1625;16;0
3;driveBezier;2525;1475;2400;1625;16;0
3;driveBezier;2775;1750;2650;1625;16;0
3;driveBezier;2975;1525;2875;1650;16;0
3;driveBezier;3050;1775;3000;1650;16;0
3;driveBezier;3300;1550;3175;1675;16;0
3;driveBezier;3525;1700;3400;1625;16;0
3;driveBezier;3675;1500;3600;1600;16;0
3;driveBezier;3900;1675;3775;1600;16;0
3;driveBezier;4000;1475;3950;1575;16;0
3;driveBezier;4150;1650;4075;1575;16;0
3;driveBezier;4300;1450;4225;1550;16;0
3;driveBezier;4550;1625;4425;1550;16;0
3;driveBezier;4625;1375;4575;1500;16;0
3;driveBezier;4850;1525;4725;1450;16;0
3;driveBezier;4825;1200;4825;1375;16;0
3;driveBezier;5250;1250;5025;1225;16;0
3;driveBezier;5000;1100;5125;1175;16;0
3;driveBezier;5400;1100;5200;1100;16;0
3;driveBezier;5325;825;5350;975;16;0
3;driveBezier;5425;625;5375;725;16;0
3;driveBezier;5275;350;5350;500;16;0

