### Generated using RobotDashboard (v5.0.0 4-18) ###
### On Tuesday 09:46:15 @ 03/03/2020
### By ouss

[9]
#[Scene 9]#
#autostart=true
#safereturn=false
# *** ROBOT 11 ****
11;driveBezier;2950;500;2975;325;16;0
11;driveBezier;2100;475;2525;500;16;0
11;driveBezier;1000;475;1525;475;16;0
11;driveBezier;1000;1050;1000;775;16;0
11;driveBezier;1000;1125;1000;1100;16;0
11;turn;1000;1125;-30;50;20
11;turn;1000;1125;-30;50;20
11;turn;1000;1125;-30;50;20
11;turn;1000;1125;-30;50;20
11;turn;1000;1125;-30;50;20
11;turn;1000;1125;-30;50;20
11;turn;1000;1125;-30;50;20
11;turn;1000;1125;-30;50;20
11;turn;1000;1125;-30;50;20
11;turn;1000;1125;-30;50;20
11;elevation;1000;1125;100;20;10
11;elevation;1000;1125;100;20;10
11;elevation;1000;1125;100;20;10
11;elevation;1000;1125;100;20;10
11;elevation;1000;1125;100;20;10
11;elevation;1000;1125;100;20;10
11;elevation;1000;1125;100;20;10
11;elevation;1000;1125;100;20;10
11;elevation;1000;1125;100;20;10
11;elevation;1000;1125;100;20;10
11;driveBezier;875;275;925;700;16;0
11;driveBezier;475;275;675;275;16;0
11;driveBezier;350;350;400;325;16;0
11;driveBezier;250;550;300;450;16;0
11;driveBezier;225;675;225;625;16;0
11;driveBezier;350;925;275;800;16;0
11;driveBezier;225;1025;275;975;16;0
11;driveBezier;175;1900;200;1475;16;0
11;driveBezier;450;1850;300;1875;16;0
11;driveBezier;575;1875;500;1875;16;0
11;driveBezier;1325;1850;950;1875;16;0
11;driveBezier;1400;1975;1350;1925;16;0
11;driveBezier;1525;1825;1450;1900;16;0
11;driveBezier;1825;1825;1675;1825;16;0
11;driveBezier;1975;1950;1900;1900;16;0
11;driveBezier;2125;1850;2050;1900;16;0
11;driveBezier;3100;1850;2600;1850;16;0
11;driveBezier;3175;1675;3125;1775;16;0
11;driveBezier;3500;1675;3325;1675;16;0
11;driveBezier;3675;1850;3575;1775;16;0
11;driveBezier;4725;1850;4200;1850;16;0
11;driveBezier;5300;1850;5000;1850;16;0
11;driveBezier;5325;1950;5300;1900;16;0
11;driveBezier;5400;1850;5350;1900;16;0
11;driveBezier;5425;1075;5400;1475;16;0
11;driveBezier;5325;850;5375;975;16;0
11;driveBezier;5350;775;5325;825;16;0
11;driveBezier;5975;750;5650;775;16;0
11;driveBezier;5975;275;5975;525;16;0
11;driveBezier;5850;275;5900;275;16;0
11;driveBezier;5775;525;5800;400;16;0
11;driveBezier;5350;475;5550;500;16;0
11;driveBezier;5300;250;5325;375;16;0
11;driveBezier;4950;275;5125;275;16;0
11;driveBezier;4900;350;4925;325;16;0
11;driveBezier;4775;275;4825;325;16;0
11;driveBezier;4425;275;4600;275;16;0
11;driveBezier;3850;275;4125;275;16;0
11;driveBezier;3750;325;3800;300;16;0
11;driveBezier;3600;275;3675;300;16;0
11;driveBezier;3025;275;3300;275;16;0

